coordinate_X,coordinate_Y,rssi_Value,rolling_mean_rssi,zone
0.0,0.0,-20,-22.25925925925926,Personal
0.0,0.0,-22,-22.0,Personal
0.0,0.0,-20,-21.0,Personal
0.0,0.0,-20,-20.666666666666668,Personal
0.0,0.0,-20,-20.5,Personal
0.0,0.0,-20,-20.4,Personal
0.0,0.0,-20,-20.333333333333332,Personal
0.0,0.0,-20,-20.285714285714285,Personal
0.0,0.0,-20,-20.25,Personal
0.0,0.0,-20,-20.22222222222222,Personal
0.0,0.0,-23,-20.5,Personal
0.0,0.0,-20,-20.454545454545453,Personal
0.0,0.0,-20,-20.416666666666668,Personal
0.0,0.0,-22,-20.53846153846154,Personal
0.0,0.0,-22,-20.642857142857142,Personal
0.0,0.0,-20,-20.6,Personal
0.0,0.0,-22,-20.6875,Personal
0.0,0.0,-20,-20.647058823529413,Personal
0.0,0.0,-20,-20.61111111111111,Personal
0.0,0.0,-20,-20.57894736842105,Personal
0.0,0.0,-20,-20.55,Personal
0.0,0.0,-20,-20.523809523809526,Personal
0.0,0.0,-20,-20.5,Personal
0.0,0.0,-20,-20.47826086956522,Personal
0.0,0.0,-20,-20.458333333333332,Personal
0.0,0.0,-20,-20.44,Personal
0.0,0.0,-20,-20.423076923076923,Personal
0.0,0.0,-20,-20.40740740740741,Personal
0.0,0.0,-17,-17.0,Personal
0.0,0.0,-20,-18.5,Personal
0.0,0.0,-22,-19.666666666666668,Personal
0.0,0.0,-20,-19.75,Personal
0.0,0.0,-20,-19.8,Personal
0.0,0.0,-18,-19.5,Personal
0.0,0.0,-22,-19.857142857142858,Personal
0.0,0.0,-20,-19.875,Personal
0.0,0.0,-22,-20.11111111111111,Personal
0.0,0.0,-20,-20.1,Personal
0.0,0.0,-22,-20.272727272727273,Personal
0.0,0.0,-20,-20.25,Personal
0.0,0.0,-22,-20.384615384615383,Personal
0.0,0.0,-20,-20.357142857142858,Personal
0.0,0.0,-21,-20.4,Personal
0.0,0.0,-18,-20.25,Personal
0.0,0.0,-22,-20.352941176470587,Personal
0.0,0.0,-17,-20.166666666666668,Personal
0.0,0.0,-22,-20.263157894736842,Personal
0.0,0.0,-24,-20.45,Personal
0.0,0.0,-22,-20.523809523809526,Personal
0.0,0.0,-23,-20.636363636363637,Personal
0.0,0.0,-21,-20.652173913043477,Personal
0.0,0.0,-24,-20.791666666666668,Personal
0.0,0.0,-22,-20.84,Personal
0.0,0.0,-23,-20.923076923076923,Personal
0.0,0.0,-22,-20.962962962962962,Personal
0.0,0.0,-22,-21.0,Personal
0.0,0.0,-22,-21.03448275862069,Personal
0.0,0.0,-24,-21.133333333333333,Personal
0.0,0.0,-22,-22.0,Personal
0.0,0.0,-22,-22.0,Personal
0.0,0.0,-25,-23.0,Personal
0.0,0.0,-22,-22.75,Personal
0.0,0.0,-22,-22.6,Personal
0.0,0.0,-22,-22.5,Personal
0.0,0.0,-22,-22.428571428571427,Personal
0.0,0.0,-22,-22.375,Personal
0.0,0.0,-22,-22.333333333333332,Personal
0.0,0.0,-22,-22.3,Personal
0.0,0.0,-24,-22.454545454545453,Personal
0.0,0.0,-20,-22.25,Personal
0.0,0.0,-20,-22.076923076923077,Personal
0.0,0.0,-22,-22.071428571428573,Personal
0.0,0.0,-22,-22.066666666666666,Personal
0.0,0.0,-20,-21.9375,Personal
0.0,0.0,-22,-21.941176470588236,Personal
0.0,0.0,-20,-21.833333333333332,Personal
0.0,0.0,-22,-21.842105263157894,Personal
0.0,0.0,-20,-21.75,Personal
0.0,0.0,-22,-21.761904761904763,Personal
0.0,0.0,-20,-21.681818181818183,Personal
0.0,0.0,-22,-21.695652173913043,Personal
0.0,0.0,-20,-21.625,Personal
0.0,0.0,-20,-21.56,Personal
0.0,0.0,-22,-22.0,Personal
0.0,0.0,-20,-21.0,Personal
0.0,0.0,-22,-21.333333333333332,Personal
0.0,0.0,-22,-21.5,Personal
0.0,0.0,-20,-21.2,Personal
0.0,0.0,-20,-21.0,Personal
0.0,0.0,-20,-20.857142857142858,Personal
0.0,0.0,-20,-20.75,Personal
0.0,0.0,-20,-20.666666666666668,Personal
0.0,0.0,-18,-20.4,Personal
0.0,0.0,-20,-20.363636363636363,Personal
0.0,0.0,-20,-20.333333333333332,Personal
0.0,0.0,-22,-20.46153846153846,Personal
0.0,0.0,-20,-20.428571428571427,Personal
0.0,0.0,-22,-20.533333333333335,Personal
0.0,0.0,-21,-20.5625,Personal
0.0,0.0,-20,-20.529411764705884,Personal
0.0,0.0,-21,-20.555555555555557,Personal
0.0,0.0,-18,-20.42105263157895,Personal
0.0,0.0,-21,-20.45,Personal
0.0,0.0,-21,-20.476190476190474,Personal
0.0,0.0,-21,-20.5,Personal
0.0,0.0,-21,-20.52173913043478,Personal
0.0,0.0,-18,-20.416666666666668,Personal
0.0,0.0,-21,-20.44,Personal
0.0,0.0,-20,-20.0,Personal
0.0,0.0,-22,-21.0,Personal
0.0,0.0,-24,-22.0,Personal
0.0,0.0,-22,-22.0,Personal
0.0,0.0,-24,-22.4,Personal
0.0,0.0,-22,-22.333333333333332,Personal
0.0,0.0,-22,-22.285714285714285,Personal
0.0,0.0,-22,-22.25,Personal
0.0,0.0,-22,-22.22222222222222,Personal
0.0,0.0,-22,-22.2,Personal
0.0,0.0,-22,-22.181818181818183,Personal
0.0,0.0,-22,-22.166666666666668,Personal
0.0,0.0,-22,-22.153846153846153,Personal
0.0,0.0,-25,-22.357142857142858,Personal
0.0,0.0,-24,-22.466666666666665,Personal
0.0,0.0,-22,-22.4375,Personal
0.0,0.0,-24,-22.529411764705884,Personal
0.0,0.0,-24,-22.61111111111111,Personal
0.0,0.0,-22,-22.57894736842105,Personal
0.0,0.0,-24,-22.65,Personal
0.0,0.0,-21,-22.571428571428573,Personal
0.0,0.0,-22,-22.545454545454547,Personal
0.0,0.0,-22,-22.52173913043478,Personal
0.0,0.0,-20,-22.416666666666668,Personal
0.0,0.0,-20,-20.0,Personal
0.0,0.0,-20,-20.0,Personal
0.0,0.0,-20,-20.0,Personal
0.0,0.0,-20,-20.0,Personal
0.0,0.0,-20,-20.0,Personal
0.0,0.0,-20,-20.0,Personal
0.0,0.0,-20,-20.0,Personal
0.0,0.0,-20,-20.0,Personal
0.0,0.0,-20,-20.0,Personal
0.0,0.0,-23,-20.3,Personal
0.0,0.0,-20,-20.272727272727273,Personal
0.0,0.0,-20,-20.25,Personal
0.0,0.0,-22,-20.384615384615383,Personal
0.0,0.0,-20,-20.357142857142858,Personal
0.0,0.0,-20,-20.333333333333332,Personal
0.0,0.0,-20,-20.3125,Personal
0.0,0.0,-22,-20.41176470588235,Personal
0.0,0.0,-22,-20.5,Personal
0.0,0.0,-20,-20.473684210526315,Personal
0.0,0.0,-21,-20.5,Personal
0.0,0.0,-20,-20.476190476190474,Personal
0.0,0.0,-21,-20.5,Personal
0.0,0.0,-17,-20.347826086956523,Personal
0.0,0.0,-20,-20.333333333333332,Personal
0.0,0.0,-18,-20.24,Personal
0.0,0.0,-20,-20.23076923076923,Personal
0.0,0.0,-18,-20.14814814814815,Personal
0.0,0.0,-22,-20.214285714285715,Personal
0.0,0.5,-46,-46.0,Personal
0.0,0.5,-46,-46.0,Personal
0.0,0.5,-46,-46.0,Personal
0.0,0.5,-47,-46.333333333333336,Personal
0.0,0.5,-46,-46.25,Personal
0.0,0.5,-47,-46.4,Personal
0.0,0.5,-46,-46.333333333333336,Personal
0.0,0.5,-47,-46.42857142857143,Personal
0.0,0.5,-49,-46.75,Personal
0.0,0.5,-48,-46.888888888888886,Personal
0.0,0.5,-50,-47.2,Personal
0.0,0.5,-52,-47.63636363636363,Personal
0.0,0.5,-51,-47.916666666666664,Personal
0.0,0.5,-56,-48.53846153846154,Personal
0.0,0.5,-51,-48.714285714285715,Personal
0.0,0.5,-51,-48.86666666666667,Personal
0.0,0.5,-53,-49.125,Personal
0.0,0.5,-53,-49.35294117647059,Personal
0.0,0.5,-57,-49.77777777777778,Personal
0.0,0.5,-54,-50.0,Personal
0.0,0.5,-57,-50.35,Personal
0.0,0.5,-54,-50.523809523809526,Personal
0.0,0.5,-54,-50.68181818181818,Personal
0.0,0.5,-52,-50.73913043478261,Personal
0.0,0.5,-54,-50.875,Personal
0.0,0.5,-54,-51.0,Personal
0.0,0.5,-56,-56.0,Personal
0.0,0.5,-56,-56.0,Personal
0.0,0.5,-56,-56.0,Personal
0.0,0.5,-55,-55.75,Personal
0.0,0.5,-55,-55.6,Personal
0.0,0.5,-47,-54.166666666666664,Personal
0.0,0.5,-49,-53.42857142857143,Personal
0.0,0.5,-46,-52.5,Personal
0.0,0.5,-49,-52.111111111111114,Personal
0.0,0.5,-47,-51.6,Personal
0.0,0.5,-49,-51.36363636363637,Personal
0.0,0.5,-47,-51.0,Personal
0.0,0.5,-49,-50.84615384615385,Personal
0.0,0.5,-47,-50.57142857142857,Personal
0.0,0.5,-47,-50.333333333333336,Personal
0.0,0.5,-47,-50.125,Personal
0.0,0.5,-47,-49.94117647058823,Personal
0.0,0.5,-49,-49.888888888888886,Personal
0.0,0.5,-47,-49.73684210526316,Personal
0.0,0.5,-48,-49.65,Personal
0.0,0.5,-47,-49.523809523809526,Personal
0.0,0.5,-50,-49.54545454545455,Personal
0.0,0.5,-47,-47.0,Personal
0.0,0.5,-45,-46.0,Personal
0.0,0.5,-45,-45.666666666666664,Personal
0.0,0.5,-45,-45.5,Personal
0.0,0.5,-45,-45.4,Personal
0.0,0.5,-45,-45.333333333333336,Personal
0.0,0.5,-44,-45.142857142857146,Personal
0.0,0.5,-46,-45.25,Personal
0.0,0.5,-45,-45.22222222222222,Personal
0.0,0.5,-46,-45.3,Personal
0.0,0.5,-45,-45.27272727272727,Personal
0.0,0.5,-45,-45.25,Personal
0.0,0.5,-44,-45.15384615384615,Personal
0.0,0.5,-45,-45.142857142857146,Personal
0.0,0.5,-47,-45.266666666666666,Personal
0.0,0.5,-45,-45.25,Personal
0.0,0.5,-45,-45.23529411764706,Personal
0.0,0.5,-45,-45.22222222222222,Personal
0.0,0.5,-45,-45.21052631578947,Personal
0.0,0.5,-49,-45.4,Personal
0.0,0.5,-46,-45.42857142857143,Personal
0.0,0.5,-56,-45.90909090909091,Personal
0.0,0.5,-50,-46.08695652173913,Personal
0.0,0.5,-56,-46.5,Personal
0.0,0.5,-54,-46.8,Personal
0.0,0.5,-56,-56.0,Personal
0.0,0.5,-56,-56.0,Personal
0.0,0.5,-54,-55.333333333333336,Personal
0.0,0.5,-56,-55.5,Personal
0.0,0.5,-53,-55.0,Personal
0.0,0.5,-56,-55.166666666666664,Personal
0.0,0.5,-54,-55.0,Personal
0.0,0.5,-56,-55.125,Personal
0.0,0.5,-53,-54.888888888888886,Personal
0.0,0.5,-57,-55.1,Personal
0.0,0.5,-55,-55.09090909090909,Personal
0.0,0.5,-56,-55.166666666666664,Personal
0.0,0.5,-55,-55.15384615384615,Personal
0.0,0.5,-55,-55.142857142857146,Personal
0.0,0.5,-55,-55.13333333333333,Personal
0.0,0.5,-54,-55.0625,Personal
0.0,0.5,-54,-55.0,Personal
0.0,0.5,-56,-55.05555555555556,Personal
0.0,0.5,-53,-54.94736842105263,Personal
0.0,0.5,-45,-54.45,Personal
0.0,0.5,-45,-54.0,Personal
0.0,0.5,-45,-53.59090909090909,Personal
0.0,0.5,-45,-53.21739130434783,Personal
0.0,0.5,-45,-52.875,Personal
0.0,0.5,-45,-52.56,Personal
0.0,0.5,-45,-52.26923076923077,Personal
0.0,0.5,-45,-52.0,Personal
0.0,0.5,-45,-45.0,Personal
0.0,0.5,-45,-45.0,Personal
0.0,0.5,-45,-45.0,Personal
0.0,0.5,-49,-46.0,Personal
0.0,0.5,-45,-45.8,Personal
0.0,0.5,-49,-46.333333333333336,Personal
0.0,0.5,-45,-46.142857142857146,Personal
0.0,0.5,-48,-46.375,Personal
0.0,0.5,-45,-46.22222222222222,Personal
0.0,0.5,-48,-46.4,Personal
0.0,0.5,-45,-46.27272727272727,Personal
0.0,0.5,-48,-46.416666666666664,Personal
0.0,0.5,-49,-46.61538461538461,Personal
0.0,0.5,-46,-46.57142857142857,Personal
0.0,0.5,-44,-46.4,Personal
0.0,0.5,-46,-46.375,Personal
0.0,0.5,-46,-46.35294117647059,Personal
0.0,0.5,-44,-46.22222222222222,Personal
0.0,0.5,-46,-46.21052631578947,Personal
0.0,0.5,-44,-46.1,Personal
0.0,0.5,-44,-46.0,Personal
0.0,0.5,-46,-46.0,Personal
0.0,0.5,-45,-45.95652173913044,Personal
0.0,0.5,-45,-45.916666666666664,Personal
0.0,0.5,-45,-45.88,Personal
0.0,0.5,-44,-45.80769230769231,Personal
0.0,0.5,-44,-44.0,Personal
0.0,0.5,-44,-44.0,Personal
0.0,0.5,-44,-44.0,Personal
0.0,0.5,-47,-44.75,Personal
0.0,0.5,-44,-44.6,Personal
0.0,0.5,-47,-45.0,Personal
0.0,0.5,-47,-45.285714285714285,Personal
0.0,0.5,-44,-45.125,Personal
0.0,0.5,-44,-45.0,Personal
0.0,0.5,-46,-45.1,Personal
0.0,0.5,-57,-46.18181818181818,Personal
0.0,0.5,-53,-46.75,Personal
0.0,0.5,-53,-47.23076923076923,Personal
0.0,0.5,-54,-47.714285714285715,Personal
0.0,0.5,-57,-48.333333333333336,Personal
0.0,0.5,-54,-48.6875,Personal
0.0,0.5,-54,-49.0,Personal
0.0,0.5,-54,-49.27777777777778,Personal
0.0,0.5,-56,-49.63157894736842,Personal
0.0,0.5,-54,-49.85,Personal
0.0,0.5,-54,-50.04761904761905,Personal
0.0,0.5,-54,-50.22727272727273,Personal
0.0,0.5,-54,-50.391304347826086,Personal
0.0,0.5,-54,-50.541666666666664,Personal
0.0,0.5,-54,-50.68,Personal
0.0,0.5,-53,-50.76923076923077,Personal
0.0,0.5,-53,-53.0,Personal
0.0,0.5,-53,-53.0,Personal
0.0,0.5,-54,-53.333333333333336,Personal
0.0,0.5,-54,-53.5,Personal
0.0,0.5,-46,-52.0,Personal
0.0,0.5,-46,-51.0,Personal
0.0,0.5,-46,-50.285714285714285,Personal
0.0,0.5,-46,-49.75,Personal
0.0,0.5,-49,-49.666666666666664,Personal
0.0,0.5,-46,-49.3,Personal
0.0,0.5,-46,-49.0,Personal
0.0,0.5,-47,-48.833333333333336,Personal
0.0,0.5,-46,-48.61538461538461,Personal
0.0,0.5,-51,-48.785714285714285,Personal
0.0,0.5,-50,-48.86666666666667,Personal
0.0,0.5,-46,-48.6875,Personal
0.0,0.5,-46,-48.529411764705884,Personal
0.0,0.5,-46,-48.388888888888886,Personal
0.0,0.5,-46,-48.26315789473684,Personal
0.0,0.5,-46,-48.15,Personal
0.0,0.5,-48,-48.142857142857146,Personal
0.0,0.5,-50,-48.22727272727273,Personal
0.0,0.5,-50,-48.30434782608695,Personal
0.0,0.5,-47,-48.25,Personal
0.0,0.5,-46,-48.16,Personal
0.0,0.5,-44,-44.0,Personal
0.0,0.5,-44,-44.0,Personal
0.0,0.5,-44,-44.0,Personal
0.0,0.5,-46,-44.5,Personal
0.0,0.5,-49,-45.4,Personal
0.0,0.5,-46,-45.5,Personal
0.0,0.5,-46,-45.57142857142857,Personal
0.0,0.5,-45,-45.5,Personal
0.0,0.5,-46,-45.55555555555556,Personal
0.0,0.5,-45,-45.5,Personal
0.0,0.5,-46,-45.54545454545455,Personal
0.0,0.5,-44,-45.416666666666664,Personal
0.0,0.5,-44,-45.30769230769231,Personal
0.0,0.5,-44,-45.214285714285715,Personal
0.0,0.5,-45,-45.2,Personal
0.0,0.5,-45,-45.1875,Personal
0.0,0.5,-45,-45.1764705882353,Personal
0.0,0.5,-45,-45.166666666666664,Personal
0.0,0.5,-48,-45.31578947368421,Personal
0.0,0.5,-45,-45.3,Personal
0.0,0.5,-52,-45.61904761904762,Personal
0.0,0.5,-52,-45.90909090909091,Personal
0.0,0.5,-52,-46.17391304347826,Personal
0.0,0.5,-53,-46.458333333333336,Personal
0.0,0.5,-56,-46.84,Personal
0.0,0.5,-53,-47.07692307692308,Personal
0.0,0.5,-56,-47.407407407407405,Personal
0.0,0.5,-53,-53.0,Personal
0.0,0.5,-53,-53.0,Personal
0.0,0.5,-53,-53.0,Personal
0.0,0.5,-53,-53.0,Personal
0.0,0.5,-53,-53.0,Personal
0.0,0.5,-56,-53.5,Personal
0.0,0.5,-53,-53.42857142857143,Personal
0.0,0.5,-53,-53.375,Personal
0.0,0.5,-53,-53.333333333333336,Personal
0.0,0.5,-53,-53.3,Personal
0.0,0.5,-53,-53.27272727272727,Personal
0.0,0.5,-53,-53.25,Personal
0.0,0.5,-57,-53.53846153846154,Personal
0.0,0.5,-53,-53.5,Personal
0.0,0.5,-51,-53.333333333333336,Personal
0.0,0.5,-53,-53.3125,Personal
0.0,0.5,-46,-52.88235294117647,Personal
0.0,0.5,-46,-52.5,Personal
0.0,0.5,-46,-52.1578947368421,Personal
0.0,0.5,-48,-51.95,Personal
0.0,0.5,-46,-51.666666666666664,Personal
0.0,0.5,-48,-51.5,Personal
0.0,0.5,-46,-51.26086956521739,Personal
0.0,0.5,-48,-51.125,Personal
0.0,0.5,-46,-50.92,Personal
0.0,0.5,-48,-50.80769230769231,Personal
0.0,0.5,-46,-50.629629629629626,Personal
0.0,0.5,-46,-46.0,Personal
0.0,0.5,-46,-46.0,Personal
0.0,0.5,-46,-46.0,Personal
0.0,0.5,-46,-46.0,Personal
0.0,0.5,-46,-46.0,Personal
0.0,0.5,-46,-46.0,Personal
0.0,0.5,-46,-46.0,Personal
0.0,0.5,-46,-46.0,Personal
0.0,0.5,-49,-46.333333333333336,Personal
0.0,0.5,-46,-46.3,Personal
0.0,0.5,-46,-46.27272727272727,Personal
0.0,0.5,-46,-46.25,Personal
0.0,0.5,-45,-46.15384615384615,Personal
0.0,0.5,-45,-46.07142857142857,Personal
0.0,0.5,-45,-46.0,Personal
0.0,0.5,-45,-45.9375,Personal
0.0,0.5,-45,-45.88235294117647,Personal
0.0,0.5,-45,-45.833333333333336,Personal
0.0,0.5,-45,-45.78947368421053,Personal
0.0,0.5,-45,-45.75,Personal
0.0,0.5,-49,-45.904761904761905,Personal
0.0,0.5,-49,-46.04545454545455,Personal
0.0,0.5,-45,-46.0,Personal
0.0,0.5,-45,-45.958333333333336,Personal
0.0,0.5,-45,-45.92,Personal
0.0,0.5,-45,-45.88461538461539,Personal
